reg;week;P_f;P_h;P;T_f;T_h;T;cl_age90;pop
03;2020-S47;1;2;3;43;57;100;79;7368
03;2020-S47;1;1;2;19;17;36;89;2721
03;2020-S47;2;3;5;7;4;11;90;669
03;2020-S47;100;61;161;1659;1444;3117;0;290691
04;2020-S47;27;16;43;308;343;651;09;121691
04;2020-S47;58;55;114;1160;1077;2238;19;134452
04;2020-S47;51;36;88;1374;862;2239;29;98215
04;2020-S47;49;35;84;1514;933;2448;39;104568
04;2020-S47;43;36;79;1261;862;2124;49;113615
04;2020-S47;54;28;83;1153;878;2032;59;125597
04;2020-S47;30;32;62;787;723;1511;69;89851
04;2020-S47;7;10;17;396;439;835;79;46693
04;2020-S47;6;3;9;232;172;405;89;20815
04;2020-S47;1;1;2;76;35;111;90;4462
04;2020-S47;326;252;581;8261;6324;14594;0;859959
05;2020-S47;0;0;0;2;0;2;09;703.704828175651
05;2020-S47;0;0;0;1;0;1;19;723.725880519921
05;2020-S47;0;0;0;1;0;1;29;475.133162078732
05;2020-S47;0;0;0;1;3;4;39;764.547319147651
05;2020-S47;0;0;0;3;1;4;49;1017.17633756848
05;2020-S47;0;0;0;3;2;5;59;978.233665832332
05;2020-S47;0;0;0;1;1;2;69;674.735312241807
05;2020-S47;0;0;0;0;0;0;79;405.196420115493
05;2020-S47;0;0;0;0;0;0;89;210.595968638888
05;2020-S47;0;0;0;0;0;0;90;43.9511056810479
05;2020-S47;0;0;0;12;7;19;0;5997
06;2020-S47;3;0;3;31;27;60;09;84963
06;2020-S47;14;11;26;140;149;298;19;65294
06;2020-S47;15;8;23;224;183;407;29;36651
06;2020-S47;20;15;35;219;211;430;39;37697
06;2020-S47;14;18;32;211;177;389;49;28132
06;2020-S47;14;9;23;103;114;217;59;14768
06;2020-S47;6;8;14;60;69;129;69;7746
06;2020-S47;2;1;3;22;18;40;79;3034
06;2020-S47;0;1;1;2;10;12;89;1005
06;2020-S47;0;0;0;5;1;6;90;181
06;2020-S47;89;71;161;1019;959;1990;0;279471
07;2020-S47;0;0;0;0;0;0;09;1034
07;2020-S47;0;0;0;4;10;14;19;835
07;2020-S47;1;6;7;40;41;81;29;1605
07;2020-S47;1;2;3;47;55;102;39;1752
07;2020-S47;0;3;3;26;40;66;49;1808
07;2020-S47;2;0;2;26;29;55;59;1548
07;2020-S47;0;1;1;20;33;53;69;742
07;2020-S47;1;0;1;8;9;17;79;421
07;2020-S47;0;0;0;2;2;4;89;181
07;2020-S47;0;0;0;0;0;0;90;35
07;2020-S47;5;12;17;173;219;392;0;9961
08;2020-S47;0;0;0;2;2;4;09;5712.98144471701
08;2020-S47;3;2;5;13;17;30;19;5939.43465671908
08;2020-S47;2;2;4;16;23;39;29;3799.05464202964
08;2020-S47;4;6;10;48;24;72;39;4598.38462039786
08;2020-S47;3;4;7;40;33;73;49;5611.98359257117
08;2020-S47;1;0;1;33;39;72;59;5042.53434487755
08;2020-S47;0;2;2;17;28;45;69;3060.02499200135
08;2020-S47;1;0;1;13;11;24;79;1152.93437717932
08;2020-S47;0;0;0;2;2;4;89;346.012162334751
08;2020-S47;0;0;0;0;0;0;90;70.6551671722845
08;2020-S47;14;16;30;184;179;363;0;35334
11;2020-S47;334;349;713;3353;3720;7431;09;1594856
11;2020-S47;1258;1246;2576;11603;11145;23457;19;1546109
11;2020-S47;1489;1235;2730;18762;14212;33053;29;1651917
11;2020-S47;1714;1361;3080;20240;16272;36592;39;1757848
11;2020-S47;1655;1389;3051;17878;15626;33580;49;1671811
11;2020-S47;1375;1274;2657;16384;14280;30722;59;1538636
11;2020-S47;906;879;1807;12298;11905;24387;69;1177841
11;2020-S47;579;539;1120;7259;7270;14551;79;792962
11;2020-S47;533;336;871;6309;3838;10158;89;424358
11;2020-S47;383;120;503;4487;1298;5787;90;121872
11;2020-S47;10229;8740;19140;118609;99675;219954;0;12278210
24;2020-S47;54;41;96;526;577;1116;09;284406
24;2020-S47;249;245;496;3130;2989;6188;19;314164
24;2020-S47;263;193;457;3660;2515;6182;29;248773
24;2020-S47;280;214;494;4045;2621;6667;39;292368
24;2020-S47;348;237;585;3936;2721;6661;49;320587
24;2020-S47;271;243;514;3936;2831;6775;59;340563
24;2020-S47;170;189;359;2387;2222;4611;69;330686
24;2020-S47;118;138;256;1841;1823;3664;79;240021
24;2020-S47;172;119;291;2432;1327;3759;89;144224
24;2020-S47;164;42;206;2271;643;2916;90;43281
24;2020-S47;2089;1661;3754;28170;20274;48550;0;2559073
27;2020-S47;124;144;270;1129;1223;2373;09;293052
27;2020-S47;480;502;983;4884;4916;9844;19;333965
27;2020-S47;497;373;871;4940;3648;8594;29;276000
27;2020-S47;472;335;807;5178;3581;8762;39;315411
27;2020-S47;523;413;936;5260;3793;9057;49;341897
27;2020-S47;496;433;929;5151;3826;8978;59;373767
27;2020-S47;353;324;677;3396;3249;6645;69;370797
27;2020-S47;292;255;547;2774;2718;5493;79;274422
27;2020-S47;357;238;595;3253;1902;5156;89;158471
27;2020-S47;281;96;377;2889;780;3669;90;45257
27;2020-S47;3876;3114;6994;38862;29649;68592;0;2783039
28;2020-S47;93;109;207;1076;1181;2305;09;367591
28;2020-S47;293;310;610;4089;3921;8128;19;413746
28;2020-S47;371;270;642;5382;3248;8638;29;341929
28;2020-S47;359;208;567;5797;3523;9329;39;385115
28;2020-S47;398;256;655;5347;3418;8772;49;407095
28;2020-S47;359;278;637;5118;3429;8554;59;435868
28;2020-S47;243;235;479;3165;3109;6279;69;428446
28;2020-S47;179;163;342;2661;2464;5125;79;298735
28;2020-S47;276;147;423;3699;1850;5550;89;175068
28;2020-S47;199;57;256;3200;768;3971;90;49907
28;2020-S47;2771;2033;4819;39538;26916;66661;0;3303500
32;2020-S47;268;237;507;2870;3243;6126;09;731751
32;2020-S47;841;816;1660;9786;9061;18874;19;793787
32;2020-S47;826;682;1510;10180;7375;17567;29;690891
32;2020-S47;917;660;1577;11266;8182;19453;39;752457
32;2020-S47;870;715;1585;10369;8011;18382;49;759226
32;2020-S47;818;716;1536;9166;7659;16828;59;763464
32;2020-S47;543;524;1068;6183;5767;11956;69;702149
32;2020-S47;429;372;801;4581;4278;8861;79;452001
32;2020-S47;522;258;780;5168;2458;7628;89;253185
32;2020-S47;355;93;448;3609;837;4448;90;63751
32;2020-S47;6390;5074;11476;73197;56881;130156;0;5962662
44;2020-S47;184;219;412;2216;2569;4847;09;598364
44;2020-S47;677;701;1394;9156;8929;18234;19;659759
44;2020-S47;725;552;1283;9470;7013;16533;29;616448
44;2020-S47;841;620;1467;10453;7501;18005;39;675514
44;2020-S47;825;629;1461;9982;7351;17397;49;694218
44;2020-S47;785;694;1488;9765;7657;17488;59;754610
44;2020-S47;467;430;906;6762;6343;13164;69;703015
44;2020-S47;357;370;731;5169;5025;10237;79;465823
44;2020-S47;568;289;860;5849;3280;9175;89;276017
44;2020-S47;409;114;526;3722;1061;4796;90;67979
44;2020-S47;5838;4618;10528;72549;56743;129895;0;5511747
52;2020-S47;62;84;157;916;1050;2046;09;437494
52;2020-S47;297;256;567;4509;4265;8939;19;496015
52;2020-S47;296;219;515;5096;3494;8594;29;397640
52;2020-S47;340;231;571;5485;3431;8921;39;456089
52;2020-S47;354;277;632;5544;3637;9185;49;487292
52;2020-S47;325;251;577;5164;3478;8645;59;483216
52;2020-S47;175;195;370;2881;2845;5726;69;463141
52;2020-S47;155;121;276;2661;2442;5103;79;327708
52;2020-S47;258;130;389;3882;2076;5961;89;195383
52;2020-S47;222;72;294;3649;1005;4654;90;57819
52;2020-S47;2484;1836;4348;39792;27726;67786;0;3801797
53;2020-S47;43;48;97;785;882;1715;09;356171
53;2020-S47;141;130;280;3201;3061;6393;19;417460
53;2020-S47;153;139;303;3705;2710;6521;29;336312
53;2020-S47;130;112;242;3661;2575;6238;39;378200
53;2020-S47;164;126;290;3688;2623;6311;49;424113
53;2020-S47;161;133;294;3416;2621;6037;59;442875
53;2020-S47;92;98;190;2266;2362;4629;69;436709
53;2020-S47;76;67;143;1987;1902;3889;79;310902
53;2020-S47;148;70;218;2673;1447;4120;89;188000
53;2020-S47;138;30;168;1984;550;2564;90;49637
53;2020-S47;1246;953;2225;27366;20737;48421;0;3340379
75;2020-S47;126;125;258;1614;1770;3447;09;598395
75;2020-S47;395;401;802;6873;6615;13595;19;694926
75;2020-S47;495;343;838;8503;5861;14377;29;595642
75;2020-S47;474;356;830;9606;6063;15682;39;679104
75;2020-S47;554;400;954;9969;6451;16432;49;757513
75;2020-S47;507;420;927;9686;6313;16012;59;804241
75;2020-S47;296;305;602;5849;5374;11225;69;809683
75;2020-S47;257;221;479;4830;4667;9504;79;601384
75;2020-S47;385;230;616;6543;3708;10258;89;353294
75;2020-S47;398;120;518;6048;1731;7788;90;105800
75;2020-S47;3888;2921;6825;69536;48563;118348;0;5999982
76;2020-S47;102;118;226;1467;1557;3122;09;624545
76;2020-S47;400;376;785;6293;6158;12672;19;695911
76;2020-S47;507;413;921;9295;6141;15452;29;635780
76;2020-S47;539;393;933;10206;6269;16486;39;694345
76;2020-S47;565;412;979;10337;6440;16788;49;740353
76;2020-S47;597;474;1071;10572;6990;17577;59;786358
76;2020-S47;366;377;743;6647;6145;12801;69;753886
76;2020-S47;270;276;548;5578;5434;11022;79;572470
76;2020-S47;384;237;622;6720;3724;10449;89;325110
76;2020-S47;328;89;417;6102;1677;7787;90;96100
76;2020-S47;4068;3171;7261;73277;50589;124276;0;5924858
84;2020-S47;366;423;801;3226;3550;6828;09;940637
84;2020-S47;1551;1562;3134;13372;13387;26912;19;999616
84;2020-S47;1597;1240;2842;12800;10045;22879;29;894918
84;2020-S47;1699;1277;2978;13834;10571;24420;39;1005784
84;2020-S47;1899;1485;3384;14048;10699;24764;49;1035354
84;2020-S47;1684;1534;3218;12853;10358;23224;59;1044459
84;2020-S47;1007;987;1994;8127;7316;15447;69;926660
84;2020-S47;747;747;1494;6266;5841;12108;79;687362
84;2020-S47;1102;567;1669;7341;4048;11393;89;387722
84;2020-S47;935;259;1194;6080;1553;7633;90;109865
84;2020-S47;12589;10083;22712;97959;77387;175639;0;8032377
93;2020-S47;207;216;463;1792;2073;3920;09;551927
93;2020-S47;485;585;1074;6358;6452;12841;19;576838
93;2020-S47;672;549;1221;10111;6806;16932;29;509956
93;2020-S47;685;596;1284;11300;7847;19168;39;599102
93;2020-S47;748;583;1331;10923;7665;18608;49;631386
93;2020-S47;741;588;1334;11391;8140;19549;59;678493
93;2020-S47;500;461;962;7626;6942;14577;69;632786
93;2020-S47;380;372;752;6042;5842;11887;79;509519
93;2020-S47;460;280;741;6917;3766;10685;89;284990
93;2020-S47;357;119;477;6240;1588;7830;90;80654
93;2020-S47;5269;4370;9793;78764;57176;136220;0;5055651
94;2020-S47;4;3;7;80;105;191;09;33744
94;2020-S47;9;7;17;266;285;562;19;34811
94;2020-S47;9;10;19;446;312;758;29;33361
94;2020-S47;9;19;28;598;413;1012;39;43624
94;2020-S47;14;22;36;631;456;1088;49;45205
94;2020-S47;12;15;27;657;506;1164;59;47970
94;2020-S47;10;15;25;493;500;993;69;45095
94;2020-S47;5;9;14;364;415;779;79;36685
94;2020-S47;3;7;10;230;189;419;89;19405
94;2020-S47;1;0;1;105;38;143;90;4779
94;2020-S47;76;107;184;3870;3223;7113;0;344679
01;2020-S48;1;0;1;35;38;73;09;40134
01;2020-S48;4;6;10;103;130;234;19;50483
01;2020-S48;6;3;9;175;142;317;29;34558
01;2020-S48;5;3;8;178;132;310;39;37149
01;2020-S48;2;5;7;185;171;356;49;48928
01;2020-S48;6;4;10;205;165;370;59;60524
01;2020-S48;6;8;14;167;147;314;69;51113
01;2020-S48;7;5;12;100;75;176;79;33062
01;2020-S48;1;1;2;32;31;63;89;16008
01;2020-S48;0;0;0;1;3;4;90;4920
01;2020-S48;38;35;73;1181;1034;2217;0;376879
02;2020-S48;0;0;0;49;54;107;09;33991
02;2020-S48;11;9;20;163;158;321;19;43014
02;2020-S48;5;9;14;193;144;337;29;31496
02;2020-S48;9;17;26;265;179;444;39;34280
02;2020-S48;7;6;13;276;169;446;49;42967
02;2020-S48;10;5;16;290;228;521;59;62671
02;2020-S48;6;5;11;210;211;423;69;52556
02;2020-S48;3;0;3;113;129;243;79;33509
02;2020-S48;0;0;0;86;63;150;89;18767
02;2020-S48;1;0;1;24;16;40;90;5498
02;2020-S48;52;51;104;1669;1351;3032;0;358749
03;2020-S48;2;5;7;88;113;201;09;62043
03;2020-S48;20;22;42;327;261;593;19;58638
03;2020-S48;15;11;26;382;298;681;29;40421
03;2020-S48;22;18;40;393;304;698;39;39602
03;2020-S48;6;10;16;269;247;516;49;34757
03;2020-S48;9;10;19;206;241;447;59;27026
03;2020-S48;5;7;12;168;196;365;69;17446
03;2020-S48;4;3;7;56;74;130;79;7368
03;2020-S48;2;1;3;24;18;42;89;2721
03;2020-S48;0;0;0;7;1;8;90;669
03;2020-S48;85;87;173;1923;1754;3687;0;290691
04;2020-S48;9;8;17;234;274;508;09;121691
04;2020-S48;37;35;72;862;868;1730;19;134452
04;2020-S48;30;32;62;1185;795;1980;29;98215
04;2020-S48;25;17;42;1165;798;1964;39;104568
04;2020-S48;23;19;42;970;825;1796;49;113615
04;2020-S48;20;27;47;1001;793;1794;59;125597
04;2020-S48;13;17;30;714;707;1421;69;89851
04;2020-S48;10;4;14;346;395;741;79;46693
04;2020-S48;5;3;8;194;141;335;89;20815
04;2020-S48;0;0;0;60;25;85;90;4462
04;2020-S48;172;162;334;6731;5621;12354;0;859959
05;2020-S48;0;0;0;0;1;1;09;703.704828175651
05;2020-S48;0;0;0;0;0;0;19;723.725880519921
05;2020-S48;0;0;0;1;2;3;29;475.133162078732
05;2020-S48;0;0;0;1;1;2;39;764.547319147651
05;2020-S48;0;0;0;0;0;0;49;1017.17633756848
05;2020-S48;0;0;0;3;3;6;59;978.233665832332
05;2020-S48;0;0;0;3;3;6;69;674.735312241807
05;2020-S48;0;0;0;0;1;1;79;405.196420115493
05;2020-S48;0;0;0;0;0;0;89;210.595968638888
05;2020-S48;0;0;0;0;0;0;90;43.9511056810479
05;2020-S48;0;0;0;8;11;19;0;5997
06;2020-S48;2;0;3;26;35;66;09;84963
06;2020-S48;10;4;16;136;108;251;19;65294
06;2020-S48;18;10;29;204;154;360;29;36651
06;2020-S48;17;11;28;229;170;403;39;37697
06;2020-S48;14;7;21;184;148;339;49;28132
06;2020-S48;9;5;14;105;113;226;59;14768
06;2020-S48;1;3;4;57;76;144;69;7746
06;2020-S48;1;3;4;14;22;36;79;3034
06;2020-S48;0;1;1;5;7;12;89;1005
06;2020-S48;1;0;1;4;1;5;90;181
06;2020-S48;73;44;121;965;835;1844;0;279471
07;2020-S48;0;0;0;0;1;1;09;1034
07;2020-S48;1;1;2;26;7;33;19;835
07;2020-S48;2;0;2;51;43;94;29;1605
07;2020-S48;3;1;4;37;47;84;39;1752
07;2020-S48;0;2;2;31;40;71;49;1808
07;2020-S48;0;2;2;23;41;64;59;1548
07;2020-S48;1;0;1;17;22;39;69;742
07;2020-S48;0;0;0;4;9;13;79;421
07;2020-S48;0;0;0;2;0;2;89;181
07;2020-S48;0;0;0;0;0;0;90;35
07;2020-S48;7;6;13;191;210;401;0;9961
08;2020-S48;0;1;1;0;6;6;09;5712.98144471701
08;2020-S48;4;6;10;30;26;56;19;5939.43465671908
08;2020-S48;8;8;16;40;29;69;29;3799.05464202964
08;2020-S48;12;6;18;59;44;103;39;4598.38462039786
08;2020-S48;6;7;13;47;42;89;49;5611.98359257117
08;2020-S48;5;5;10;48;34;82;59;5042.53434487755
08;2020-S48;1;5;6;21;38;59;69;3060.02499200135
08;2020-S48;0;0;0;8;18;26;79;1152.93437717932
08;2020-S48;0;0;0;0;1;1;89;346.012162334751
08;2020-S48;0;0;0;1;1;2;90;70.6551671722845
08;2020-S48;36;38;74;254;239;493;0;35334
11;2020-S48;258;233;517;3073;3506;6846;09;1594856
11;2020-S48;900;905;1862;10707;10597;21873;19;1546109
11;2020-S48;1196;998;2204;18600;14193;32879;29;1651917
11;2020-S48;1347;1032;2385;20603;16832;37535;39;1757848
11;2020-S48;1197;1077;2289;17043;15527;32672;49;1671811
11;2020-S48;1025;969;2001;16226;14120;30433;59;1538636
11;2020-S48;678;639;1323;12391;11987;24562;69;1177841
11;2020-S48;374;398;774;7234;7328;14601;79;792962
11;2020-S48;396;277;676;6165;3818;9998;89;424358
11;2020-S48;292;114;406;4287;1254;5542;90;121872
11;2020-S48;7666;6647;14447;116366;99237;217060;0;12278210
24;2020-S48;32;31;64;427;464;905;09;284406
24;2020-S48;147;163;312;2208;2273;4510;19;314164
24;2020-S48;190;117;307;3131;2113;5253;29;248773
24;2020-S48;210;136;346;3335;2237;5580;39;292368
24;2020-S48;220;140;362;3382;2277;5666;49;320587
24;2020-S48;204;207;412;3393;2396;5799;59;340563
24;2020-S48;124;114;239;2205;2031;4242;69;330686
24;2020-S48;115;90;205;1884;1785;3670;79;240021
24;2020-S48;148;110;258;2225;1356;3581;89;144224
24;2020-S48;155;48;203;2135;607;2742;90;43281
24;2020-S48;1547;1157;2711;24331;17546;41962;0;2559073
27;2020-S48;84;85;171;830;930;1769;09;293052
27;2020-S48;320;294;617;3413;3510;6953;19;333965
27;2020-S48;324;254;578;3979;2894;6873;29;276000
27;2020-S48;342;262;604;4434;2926;7361;39;315411
27;2020-S48;452;269;721;4443;3041;7485;49;341897
27;2020-S48;410;313;723;4577;3273;7850;59;373767
27;2020-S48;204;216;421;3068;2944;6015;69;370797
27;2020-S48;192;184;376;2605;2566;5171;79;274422
27;2020-S48;330;171;501;3112;1878;4990;89;158471
27;2020-S48;282;85;367;2719;747;3466;90;45257
27;2020-S48;2940;2133;5080;33185;24712;57943;0;2783039
28;2020-S48;46;56;105;861;915;1822;09;367591
28;2020-S48;194;178;378;3218;2966;6240;19;413746
28;2020-S48;193;135;328;4166;2608;6777;29;341929
28;2020-S48;232;135;369;4603;2802;7415;39;385115
28;2020-S48;240;173;413;4231;2814;7050;49;407095
28;2020-S48;204;171;376;4102;2861;6969;59;435868
28;2020-S48;148;132;280;2880;2864;5746;69;428446
28;2020-S48;111;103;215;2435;2308;4744;79;298735
28;2020-S48;183;98;281;3130;1656;4787;89;175068
28;2020-S48;145;45;190;2638;697;3337;90;49907
28;2020-S48;1696;1227;2936;32274;22496;54902;0;3303500
32;2020-S48;160;144;304;2233;2390;4630;09;731751
32;2020-S48;519;466;985;7097;6909;14032;19;793787
32;2020-S48;559;419;978;8618;6342;14968;29;690891
32;2020-S48;627;416;1043;9312;6715;16034;39;752457
32;2020-S48;584;428;1012;8437;6555;14996;49;759226
32;2020-S48;553;498;1051;7656;6276;13934;59;763464
32;2020-S48;339;312;651;5398;5173;10574;69;702149
32;2020-S48;314;261;575;4136;3899;8037;79;452001
32;2020-S48;361;162;523;4541;2163;6705;89;253185
32;2020-S48;286;61;347;3177;706;3883;90;63751
32;2020-S48;4302;3168;7470;60617;47142;107821;0;5962662
44;2020-S48;131;155;291;1781;1962;3789;09;598364
44;2020-S48;443;426;872;6825;6672;13599;19;659759
44;2020-S48;511;386;900;8345;6348;14735;29;616448
44;2020-S48;543;415;962;8936;6362;15364;39;675514
44;2020-S48;596;452;1053;8472;6195;14736;49;694218
44;2020-S48;575;454;1035;8659;6531;15259;59;754610
44;2020-S48;331;312;647;6097;5889;12050;69;703015
44;2020-S48;272;264;538;4830;4819;9691;79;465823
44;2020-S48;485;230;721;5584;3077;8698;89;276017
44;2020-S48;352;111;467;3789;1032;4840;90;67979
44;2020-S48;4239;3205;7486;63326;48892;112775;0;5511747
52;2020-S48;45;42;87;699;746;1482;09;437494
52;2020-S48;186;150;345;3404;2921;6412;19;496015
52;2020-S48;219;157;376;4307;2772;7082;29;397640
52;2020-S48;194;158;352;4569;2872;7447;39;456089
52;2020-S48;206;174;380;4292;2923;7220;49;487292
52;2020-S48;219;170;389;4275;3011;7291;59;483216
52;2020-S48;102;85;187;2711;2608;5319;69;463141
52;2020-S48;78;67;145;2409;2381;4790;79;327708
52;2020-S48;177;95;273;3385;1937;5323;89;195383
52;2020-S48;164;60;224;2824;864;3688;90;57819
52;2020-S48;1590;1158;2758;32877;23036;56064;0;3801797
53;2020-S48;32;49;83;635;800;1488;09;356171
53;2020-S48;93;80;176;2481;2283;4845;19;417460
53;2020-S48;104;72;179;3481;2350;5948;29;336312
53;2020-S48;105;77;183;3416;2264;5682;39;378200
53;2020-S48;121;86;207;3352;2315;5670;49;424113
53;2020-S48;109;77;186;3186;2179;5365;59;442875
53;2020-S48;61;59;120;2150;2223;4375;69;436709
53;2020-S48;42;29;71;1846;1797;3643;79;310902
53;2020-S48;85;47;132;2236;1262;3502;89;188000
53;2020-S48;58;16;74;1696;471;2177;90;49637
53;2020-S48;811;592;1412;24482;17948;42702;0;3340379
75;2020-S48;77;69;150;1228;1416;2691;09;598395
75;2020-S48;259;234;497;4909;4988;9979;19;694926
75;2020-S48;385;261;647;7547;5320;12879;29;595642
75;2020-S48;392;267;659;8318;5319;13651;39;679104
75;2020-S48;410;264;675;8281;5355;13650;49;757513
75;2020-S48;408;261;669;8533;5598;14144;59;804241
75;2020-S48;196;192;388;5484;5246;10732;69;809683
75;2020-S48;179;174;353;4687;4498;9188;79;601384
75;2020-S48;311;158;469;5685;3300;8989;89;353294
75;2020-S48;300;79;380;5125;1402;6529;90;105800
75;2020-S48;2918;1959;4888;59811;42454;102458;0;5999982
76;2020-S48;68;70;142;1170;1268;2507;09;624545
76;2020-S48;277;270;557;4579;4595;9333;19;695911
76;2020-S48;309;231;541;7836;5210;13061;29;635780
76;2020-S48;386;276;662;8871;5504;14383;39;694345
76;2020-S48;407;319;728;9032;5671;14712;49;740353
76;2020-S48;394;270;664;9186;5906;15099;59;786358
76;2020-S48;245;207;453;6132;5642;11780;69;753886
76;2020-S48;186;190;376;5048;5117;10169;79;572470
76;2020-S48;302;150;452;5839;3399;9241;89;325110
76;2020-S48;266;93;359;5473;1472;6950;90;96100
76;2020-S48;2845;2081;4944;63202;43822;107309;0;5924858
84;2020-S48;231;266;504;2427;2609;5088;09;940637
84;2020-S48;964;1018;1993;9066;9295;18478;19;999616
84;2020-S48;1024;717;1743;10356;7875;18253;29;894918
84;2020-S48;1090;786;1879;11255;8259;19529;39;1005784
84;2020-S48;1164;932;2097;10462;8300;18780;49;1035354
84;2020-S48;1089;907;1998;10306;8132;18448;59;1044459
84;2020-S48;589;581;1170;7038;6382;13424;69;926660
84;2020-S48;506;492;998;5507;5256;10765;79;687362
84;2020-S48;804;407;1211;6226;3515;9742;89;387722
84;2020-S48;718;193;911;4937;1296;6233;90;109865
84;2020-S48;8179;6300;14507;77590;60922;138756;0;8032377
93;2020-S48;101;113;214;1377;1609;2998;09;551927
93;2020-S48;404;407;813;5412;5203;10643;19;576838
93;2020-S48;523;439;964;8974;5959;14948;29;509956
93;2020-S48;506;421;931;10045;6793;16870;39;599102
93;2020-S48;555;429;984;9527;6732;16276;49;631386
93;2020-S48;539;428;970;9932;7114;17065;59;678493
93;2020-S48;322;330;656;7077;6439;13528;69;632786
93;2020-S48;259;259;518;5775;5543;11328;79;509519
93;2020-S48;365;192;557;6101;3560;9662;89;284990
93;2020-S48;255;72;327;5160;1425;6586;90;80654
93;2020-S48;3831;3092;6938;69408;50420;119977;0;5055651
94;2020-S48;1;2;3;69;72;142;09;33744
94;2020-S48;8;10;18;246;283;535;19;34811
94;2020-S48;7;9;16;427;283;710;29;33361
94;2020-S48;2;12;14;470;353;823;39;43624
94;2020-S48;8;11;19;457;358;815;49;45205
94;2020-S48;6;6;12;525;447;972;59;47970
94;2020-S48;6;5;11;402;412;814;69;45095
94;2020-S48;5;4;9;334;381;715;79;36685
94;2020-S48;6;3;9;203;165;368;89;19405
94;2020-S48;3;0;3;95;38;133;90;4779
94;2020-S48;52;63;115;3229;2797;6033;0;344679
01;2020-S49;0;1;1;29;38;67;09;40134
01;2020-S49;2;2;4;108;134;243;19;50483
01;2020-S49;2;3;5;160;164;324;29;34558
01;2020-S49;7;3;10;194;127;321;39;37149
01;2020-S49;5;4;9;191;138;329;49;48928
01;2020-S49;3;6;9;183;164;347;59;60524
01;2020-S49;3;4;7;145;139;284;69;51113
01;2020-S49;1;2;3;87;84;171;79;33062
01;2020-S49;0;0;0;35;29;64;89;16008
01;2020-S49;0;0;0;11;10;21;90;4920
01;2020-S49;23;25;49;1143;1027;2173;0;376879
02;2020-S49;0;2;2;37;31;69;09;33991
02;2020-S49;2;1;3;118;95;213;19;43014
02;2020-S49;5;2;7;160;136;296;29;31496
02;2020-S49;5;1;6;187;145;333;39;34280
02;2020-S49;2;9;11;177;168;346;49;42967
02;2020-S49;7;8;15;255;227;485;59;62671
02;2020-S49;4;5;9;229;214;444;69;52556
02;2020-S49;2;1;3;111;106;217;79;33509
02;2020-S49;1;0;1;71;58;129;89;18767
02;2020-S49;1;0;1;21;11;32;90;5498
02;2020-S49;29;29;58;1366;1191;2564;0;358749
03;2020-S49;3;2;6;81;111;193;09;62043
03;2020-S49;32;17;50;289;242;537;19;58638
03;2020-S49;29;28;58;440;346;789;29;40421
03;2020-S49;30;28;58;468;344;817;39;39602
03;2020-S49;19;19;38;320;322;642;49;34757
03;2020-S49;9;12;21;226;248;474;59;27026
03;2020-S49;4;12;16;178;194;372;69;17446
03;2020-S49;3;1;4;57;59;116;79;7368
03;2020-S49;0;0;0;17;17;34;89;2721
03;2020-S49;0;0;0;4;4;8;90;669
03;2020-S49;129;119;251;2082;1888;3985;0;290691
04;2020-S49;8;8;16;177;179;356;09;121691
04;2020-S49;29;38;67;689;681;1370;19;134452
04;2020-S49;32;21;53;897;591;1488;29;98215
04;2020-S49;19;8;27;907;584;1492;39;104568
04;2020-S49;19;12;31;766;585;1351;49;113615
04;2020-S49;21;12;33;706;679;1386;59;125597
04;2020-S49;7;7;14;551;597;1150;69;89851
